AAXN , 2015-11-06 , 2016-03-07 , 3.00000 , 0.9666168410563029
AAXN , 2016-03-07 , 2016-05-10 , 6.00000 , 0.9618556701030928
AAXN , 2016-05-10 , 2016-08-10 , 4.00000 , 1.5294748124330118
AAXN , 2016-08-10 , 2016-11-09 , 4.00000 , 0.7708479327259986
AAXN , 2016-11-09 , 2017-03-06 , 7.00000 , 1.0363636363636364
AAXN , 2017-03-06 , 2017-05-10 , 4.00000 , 1.1828947368421052
AAXN , 2017-05-10 , 2017-08-09 , 4.00000 , 0.9010011123470524
AAXN , 2017-08-09 , 2017-11-09 , 3.00000 , 0.876954732510288
AAXN , 2017-11-09 , 2018-03-01 , 5.00000 , 1.637728765837635
AAXN , 2018-03-01 , 2018-05-10 , 4.00000 , 1.5598853868194842
AAXN , 2018-05-10 , 2018-08-09 , 7.00000 , 1.1113152094048495
AAXN , 2018-08-09 , 2018-11-07 , 4.00000 , 0.9057851239669421
AAXN , 2018-11-07 , 2019-02-27 , 6.00000 , 1.012043795620438
AAXN , 2019-02-27 , 2019-05-10 , 5.00000 , 1.2080778939776415
AAXN , 2019-05-10 , 2019-08-09 , 2.00000 , 0.8955223880597015
AAXN , 2019-08-09 , 2019-11-08 , 4.00000 , 1.0323333333333333
AAXN , 2019-11-08 , 2020-02-28 , 4.00000 , 1.1624152405553763
AAXN , 2020-02-28 , 2020-05-08 , 5.00000 , 1.0734722222222224
ABAX , 2015-06-01 , 2014-08-11 , 7.00000 , 0
ABAX , 2014-08-11 , 2014-11-10 , 6.00000 , 1.1339618504713878
ABAX , 2014-11-10 , 2015-02-09 , 4.00000 , 1.1697602474864657
ABAX , 2015-02-09 , 2016-05-31 , 5.00000 , 0.7586776859504132
ABAX , 2016-05-31 , 2015-08-10 , 7.00000 , 0
ABAX , 2015-08-10 , 2015-11-09 , 6.00000 , 1.099312929419113
ABAX , 2015-11-09 , 2016-02-09 , 7.00000 , 0.7590909090909091
ABAX , 2016-02-09 , 2016-05-31 , 7.00000 , 1.1452095808383234
ABAX , 2016-05-31 , 2016-06-30 , 5.00000 , 1.007843137254902
ABAX , 2016-06-30 , 2016-09-30 , 6.00000 , 1.0998702983138782
ABAX , 2016-09-30 , 2016-12-31 , 7.00000 , 0
ABAX , 2016-12-31 , 2017-03-31 , 6.00000 , 0
ABAX , 2017-03-31 , 2017-08-09 , 7.00000 , 0.9614507772020725
ABAX , 2017-08-09 , 2017-11-09 , 5.00000 , 0.9805992670834232
ABAX , 2017-11-09 , 2018-02-09 , 5.00000 , 1.39547153220488
ABAX , 2018-02-09 , 2018-05-30 , 5.00000 , 1.3032451165721488
ABBV , 2015-02-20 , 2015-05-08 , 4.00000 , 1.0920986411675893
ABBV , 2015-05-08 , 2015-08-07 , 8.00000 , 1.061136712749616
ABBV , 2015-08-07 , 2015-11-06 , 4.00000 , 0.9011291256514187
ABBV , 2015-11-06 , 2016-02-19 , 5.00000 , 0.8755020080321285
ABBV , 2016-02-19 , 2016-05-06 , 5.00000 , 1.1376146788990826
ABBV , 2016-05-06 , 2016-08-05 , 4.00000 , 1.066935483870968
ABBV , 2016-08-05 , 2016-11-05 , 5.00000 , 0
ABBV , 2016-11-05 , 2017-02-07 , 5.00000 , 0
ABBV , 2017-02-07 , 2017-05-05 , 6.00000 , 1.1078318219291015
ABBV , 2017-05-05 , 2017-08-07 , 6.00000 , 1.055811876767376
ABBV , 2017-08-07 , 2017-11-07 , 6.00000 , 1.3106850859881591
ABBV , 2017-11-07 , 2018-02-16 , 6.00000 , 1.2392987739298773
ABBV , 2018-02-16 , 2018-05-04 , 5.00000 , 0.8669617287164801
ABBV , 2018-05-04 , 2018-08-07 , 7.00000 , 0.9739739739739739
ABBV , 2018-08-07 , 2018-11-07 , 7.00000 , 0.8648509763617678
ABBV , 2018-11-07 , 2019-02-27 , 7.00000 , 0.9523469994058229
ABBV , 2019-02-27 , 2019-05-03 , 5.00000 , 0.9822810082355877
ABBV , 2019-05-03 , 2019-08-05 , 7.00000 , 0.8254573170731708
ABBV , 2019-08-05 , 2019-11-06 , 7.00000 , 1.2583871960603261
ABBV , 2019-11-06 , 2020-02-21 , 5.00000 , 1.1490766784884432
ABBV , 2020-02-21 , 2020-05-08 , 7.00000 , 0.8984674329501916
ABC , 2011-11-22 , 2012-02-07 , 6.00000 , 1.062346185397867
ABC , 2012-02-07 , 2012-05-10 , 4.00000 , 0.9359073359073359
ABC , 2012-11-27 , 2013-02-08 , 6.00000 , 1.1296745993200583
ABC , 2013-02-08 , 2013-05-09 , 5.00000 , 1.180352536543422
ABC , 2013-05-09 , 2013-08-07 , 6.00000 , 1.061919504643963
ABC , 2013-08-07 , 2013-11-26 , 5.00000 , 1.2136854741896757
ABC , 2013-11-26 , 2014-02-07 , 4.00000 , 0.9309029249682068
ABC , 2014-02-07 , 2014-05-07 , 3.00000 , 0.9846690953248332
ABC , 2014-05-07 , 2014-08-07 , 6.00000 , 1.1772776321874519
ABC , 2014-08-07 , 2014-11-25 , 4.00000 , 1.1789969883462093
ABC , 2014-11-25 , 2015-02-06 , 7.00000 , 1.076743669480231
ABC , 2015-02-06 , 2015-05-08 , 4.00000 , 1.1814337287261476
ABC , 2015-05-08 , 2015-08-06 , 5.00000 , 0.9374017810371922
ABC , 2015-08-06 , 2015-11-24 , 5.00000 , 0.9142218496786811
ABC , 2015-11-24 , 2016-02-04 , 5.00000 , 0.8201915240423798
ABC , 2016-02-04 , 2016-05-05 , 5.00000 , 0.9682027077381692
ABC , 2016-05-05 , 2016-08-02 , 6.00000 , 1.1371391917896088
ABC , 2016-08-02 , 2016-11-22 , 6.00000 , 0.8886507220216606
ABC , 2016-11-22 , 2017-01-31 , 5.00000 , 1.0996572299098644
ABC , 2017-01-31 , 2017-05-04 , 5.00000 , 0.9639806049411221
ABC , 2017-05-04 , 2017-08-03 , 6.00000 , 1.0073053892215569
ABC , 2017-08-03 , 2017-11-21 , 4.00000 , 0.9253358696944477
ABC , 2017-11-21 , 2018-02-06 , 6.00000 , 1.1895156109469356
ABC , 2018-02-06 , 2018-05-02 , 6.00000 , 0.9565780946208685
ABC , 2018-05-02 , 2018-08-02 , 3.00000 , 0.8807588075880759
ABC , 2018-08-02 , 2018-11-20 , 8.00000 , 1.1544871794871794
ABC , 2018-11-20 , 2019-01-31 , 7.00000 , 0.8937257079400334
ABC , 2019-01-31 , 2019-05-02 , 7.00000 , 0.9383697813121271
ABC , 2019-05-02 , 2019-08-01 , 7.00000 , 1.2033898305084745
ABC , 2019-08-01 , 2019-11-19 , 7.00000 , 0.9635783450704225
ABC , 2019-11-19 , 2020-01-30 , 8.00000 , 1.020098207148567
ABC , 2020-01-30 , 2020-05-07 , 6.00000 , 0.9694391581775439
ABCD , 2013-08-08 , 2013-11-07 , 7.00000 , 1.0234375
ABCD , 2013-11-07 , 2014-03-06 , 7.00000 , 1.5343511450381677
ABCD , 2014-03-06 , 2014-05-08 , 6.00000 , 1.0796019900497513
ABCD , 2014-05-08 , 2014-08-13 , 4.00000 , 0.8294930875576038
ABCD , 2014-08-13 , 2014-11-06 , 4.00000 , 0.8444444444444444
ABCD , 2014-11-06 , 2015-03-17 , 7.00000 , 1.9934210526315788
ABCD , 2015-03-17 , 2015-05-14 , 6.00000 , 0.9735973597359737
