Ticker,Start Date,End Date,Pietroski F-Score,Current Ratio,Liabilities to Equity Ratio,Debt Ratio,Quarterly Return
AAL,2016-07-22,2016-10-20,4.00000,0.74975,10.83929,0.44751,1.1229080932784636
AAL,2016-10-20,2017-02-22,4.00000,0.76020,10.63926,0.45674,1.136086000488639
AAL,2017-02-22,2017-04-27,5.00000,0.74423,12.54663,0.47478,0.9443010752688171
AAL,2017-04-27,2017-07-28,4.00000,0.69515,14.22332,0.46636,1.1163744021862902
AAL,2017-07-28,2017-10-26,5.00000,0.68371,13.35693,0.46608,1.0607915136678905
AAL,2017-10-26,2018-02-21,3.00000,0.65343,12.27280,0.47106,0.9992307692307693
AAL,2018-02-21,2018-04-26,6.00000,0.59552,-68.67308,0.47485,0.8369899923017706
AAL,2018-04-26,2018-07-26,6.00000,0.56873,-53.33792,0.46432,0.8703150149459646
AAL,2018-07-26,2018-10-25,6.00000,0.55048,-61.55466,0.45753,0.8240422721268164
AAL,2018-10-25,2019-02-25,4.00000,0.58099,-93.66725,0.47054,1.1462007053542802
AAL,2019-02-25,2019-04-26,6.00000,0.47729,-359.46154,0.40398,0.8993006993006992
AAL,2019-04-26,2019-07-25,5.00000,0.43599,-96.57704,0.39531,1.0746500777604977
AAL,2019-07-25,2019-10-24,5.00000,0.48949,-2817.68182,0.40814,0.8471780028943561
AAL,2019-10-24,2020-02-19,7.00000,0.53511,381.34375,0.41247,0.9853091902972326
AAL,2020-02-19,2020-04-30,7.00000,0.49425,-509.43220,0.40528,0.4133148404993065
AAL,2020-04-30,2020-07-23,2.00000,0.37345,-23.22307,0.42817,0.9454697986577181
AAMC,2015-05-07,2015-08-10,2.00000,0.55741,0.97731,0.47327,0.6017801143700424
AAMC,2015-08-10,2015-11-09,3.00000,0.64138,1.02254,0.48473,0.2051498199095716
AAMC,2015-11-09,2016-02-29,2.00000,0.60488,1.16276,0.51323,0.6488606649234218
AAMC,2016-02-29,2016-05-09,3.00000,0.73364,1.07478,0.50265,0.6563039723661486
AAMC,2016-05-09,2016-08-08,2.00000,18.34848,0.05557,0.00000,1.2719298245614035
AAMC,2016-08-08,2016-11-07,4.00000,13.71779,0.07672,0.00000,2.531034482758621
AAMC,2016-11-07,2017-03-01,4.00000,11.37022,0.09417,0.00000,1.9427792915531332
AAMC,2017-03-01,2017-05-09,4.00000,7.34247,0.15224,0.00000,1.014726507713885
AAMC,2017-05-09,2017-08-08,2.00000,15.12304,0.06780,0.00000,1.1610228058051142
AAMC,2017-08-08,2017-11-07,4.00000,11.68479,0.08878,0.00000,0.9595238095238094
AAMC,2017-11-07,2018-03-01,4.00000,8.61903,0.12329,0.00000,0.8504962779156328
AAMC,2018-03-01,2018-05-08,4.00000,7.41869,0.14693,0.00000,0.9555069292487236
AAMC,2018-05-08,2018-08-09,1.00000,14.19226,0.07124,0.00000,0.9778625954198473
AAMC,2018-08-09,2018-11-07,3.00000,13.21845,0.07713,0.00000,0.7806401249024201
AAMC,2018-11-07,2019-02-27,4.00000,9.48898,0.11110,0.00000,0.7864
AAMC,2019-02-27,2019-05-08,4.00000,6.77965,0.15896,0.00000,0.6391149542217701
AAMC,2019-05-08,2019-08-07,3.00000,13.15407,0.13756,0.00000,0.42976522085157187
AAMC,2019-08-07,2019-11-06,4.00000,10.29572,0.15290,0.00000,1.1898148148148147
AAMC,2019-11-06,2020-02-28,5.00000,7.26779,0.24474,0.00000,1.735408560311284
AAMC,2020-02-28,2020-05-11,3.00000,6.50600,0.26690,0.00000,0.7017937219730942
AAN,2012-08-08,2012-11-07,3.00000,2.23183,0.64010,0.08679,0.985279685966634
AAN,2012-11-07,2013-02-22,7.00000,2.30711,0.61976,0.08003,0.9335989375830013
AAN,2013-02-22,2013-05-03,6.00000,2.40951,0.59571,0.07807,1.013869132290185
AAN,2013-05-03,2013-08-02,7.00000,2.55392,0.56603,0.07600,1.0112241318835495
AAN,2013-08-02,2013-11-01,6.00000,2.59633,0.54271,0.07538,0.9833506763787723
AAN,2013-11-01,2014-02-24,7.00000,2.56647,0.54585,0.07359,1.071252204585538
AAN,2014-02-24,2014-05-09,5.00000,2.38658,0.60284,0.07810,1.0447810339150476
AAN,2014-05-09,2014-08-08,4.00000,2.46736,0.57863,0.07632,0.7800189095493224
AAN,2014-08-08,2014-11-05,3.00000,2.20632,0.99320,0.25856,1.0173737373737373
AAN,2014-11-05,2015-03-02,5.00000,2.39270,0.90463,0.24356,1.1922160444797458
AAN,2015-03-02,2015-05-07,3.00000,2.34631,1.00801,0.24669,1.136242504996669
AAN,2015-05-07,2015-08-06,5.00000,2.35991,0.88631,0.21652,1.1002638522427441
AAN,2015-08-06,2015-11-09,5.00000,2.55078,0.78781,0.21016,0.6671995736743938
AAN,2015-11-09,2016-02-29,4.00000,2.76861,0.73868,0.21157,0.9053514376996806
AAN,2016-02-29,2016-05-06,2.00000,2.33619,0.97457,0.22485,1.1168945743273047
AAN,2016-05-06,2016-08-04,6.00000,2.57560,0.79754,0.20325,0.9427330173775672
AAN,2016-08-04,2016-11-02,5.00000,2.73555,0.74114,0.19418,1.0536237955592793
AAN,2016-11-02,2017-02-24,5.00000,2.73046,0.75101,0.19447,1.0699801192842944
AAN,2017-02-24,2017-05-03,7.00000,2.59378,0.76548,0.19032,1.3771832032701599
AAN,2017-05-03,2017-08-04,7.00000,2.62611,0.74943,0.18469,1.2401511063140853
AAN,2017-08-04,2017-10-27,4.00000,2.62593,0.65241,0.15741,0.8683637946040034
AAN,2017-10-27,2018-03-01,6.00000,2.31006,0.64871,0.14362,1.1548484089200703
AAN,2018-03-01,2018-04-26,7.00000,2.82364,0.55802,0.13698,0.9125623779561727
AAN,2018-04-26,2018-07-26,7.00000,2.86056,0.54824,0.13186,1.1305278174037088
AAN,2018-07-26,2018-10-25,9.00000,2.72716,0.50099,0.10422,0.9949526813880127
AAN,2018-10-25,2019-02-14,9.00000,2.52763,0.53042,0.11017,1.0226167829211583
AAN,2019-02-14,2019-04-25,4.00000,2.74182,0.60543,0.15026,1.1378668871434476
AAN,2019-04-25,2019-07-25,6.00000,3.03272,0.78547,0.12609,1.2432334241598546
AAN,2019-07-25,2019-11-04,5.00000,3.02816,0.71944,0.10935,1.0885447106954997
AAN,2019-11-04,2020-02-20,6.00000,2.92609,0.72388,0.10781,0.6595973154362417
AAN,2020-02-20,2020-05-07,3.00000,2.22797,0.89828,0.10341,0.6446886446886447
AAOI,2015-11-09,2016-03-14,2.00000,2.45091,0.57732,0.19159,1.0080321285140563
AAOI,2016-03-14,2016-05-10,3.00000,2.07786,0.65344,0.23733,0.5065452475811042
AAOI,2016-05-10,2016-08-08,4.00000,2.06261,0.78360,0.31484,1.6617977528089887
AAOI,2016-08-08,2016-11-08,4.00000,1.96675,0.80274,0.28161,1.5672751859364435
AAOI,2016-11-08,2017-03-09,4.00000,2.27837,0.74253,0.28242,2.262295081967213
AAOI,2017-03-09,2017-05-09,9.00000,2.62705,0.41751,0.13287,1.101258581235698
AAOI,2017-05-09,2017-08-08,7.00000,2.87353,0.33114,0.07767,1.2424242424242424
AAOI,2017-08-08,2017-11-08,8.00000,2.85003,0.32352,0.06724,0.5640418118466899
AAOI,2017-11-08,2018-02-28,5.00000,2.99212,0.35218,0.09348,0.6812453669384729
AAOI,2018-02-28,2018-05-08,6.00000,3.24853,0.35919,0.10941,1.2292346753717809
AAOI,2018-05-08,2018-08-08,2.00000,3.46162,0.38545,0.13699,1.3573325464738861
AAOI,2018-08-08,2018-11-08,5.00000,3.21579,0.37817,0.12924,0.391304347826087
AAOI,2018-11-08,2019-02-26,3.00000,2.60169,0.43400,0.14794,0.9344444444444444
AAOI,2019-02-26,2019-05-09,1.00000,2.50943,0.41856,0.17976,0.6611177170035671
AAOI,2019-05-09,2019-08-08,3.00000,3.11890,0.51785,0.22830,0.9892086330935252
AAOI,2019-08-08,2019-11-07,3.00000,2.95089,0.58838,0.25504,0.95
AAOI,2019-11-07,2020-02-28,2.00000,2.95930,0.60073,0.25835,0.8564593301435407
AAOI,2020-02-28,2020-05-08,2.00000,2.11049,0.70502,0.27197,1.205586592178771
AAON,2013-08-08,2013-11-07,7.00000,2.25604,0.45039,0.00000,1.240824211204121
AAON,2013-11-07,2014-03-13,7.00000,2.51043,0.35946,0.00000,1.015568240788791
AAON,2014-03-13,2014-05-05,5.00000,3.07805,0.31283,0.00000,1.020950434338273
AAON,2014-05-05,2014-08-07,6.00000,3.24226,0.32934,0.00000,0.9029029029029029
AAON,2014-08-07,2014-11-06,4.00000,2.81656,0.35995,0.00000,1.0837028824833703
AAON,2014-11-06,2015-02-27,8.00000,2.60927,0.38240,0.00000,1.2148337595907928
AAON,2015-02-27,2015-05-07,7.00000,2.85780,0.30401,0.00000,1.000842105263158
AAON,2015-05-07,2015-08-06,4.00000,3.45192,0.30001,0.00000,0.9032393773664282
AAON,2015-08-06,2015-11-02,4.00000,3.18004,0.33390,0.00000,0.9510945505356312
AAON,2015-11-02,2016-02-25,6.00000,3.37573,0.28596,0.00000,1.117531831537708
AAON,2016-02-25,2016-05-05,7.00000,2.81592,0.30146,0.00000,1.1362839614373357
AAON,2016-05-05,2016-08-04,7.00000,3.32179,0.25441,0.00000,1.020053991515619
AAON,2016-08-04,2016-11-03,6.00000,2.65334,0.32076,0.00000,1.0869565217391304
AAON,2016-11-03,2017-02-23,6.00000,3.15820,0.25638,0.00000,1.1304347826086956
AAON,2017-02-23,2017-05-04,5.00000,3.47758,0.24591,0.00000,1.146153846153846
AAON,2017-05-04,2017-08-03,4.00000,3.42669,0.25255,0.00000,0.8966442953020134
AAON,2017-08-03,2017-11-02,5.00000,2.81230,0.30891,0.00000,1.026946107784431
AAON,2017-11-02,2018-02-27,3.00000,2.64054,0.31629,0.00000,1.0393586005830904
AAON,2018-02-27,2018-05-03,7.00000,2.98053,0.25104,0.00000,0.9144460028050492
AAON,2018-05-03,2018-08-02,5.00000,2.63355,0.28101,0.00000,1.142638036809816
AAON,2018-08-02,2018-11-01,4.00000,2.11236,0.34321,0.00000,0.9084563758389262
AAON,2018-11-01,2019-02-28,3.00000,2.61401,0.25796,0.00000,1.2115839243498816
AAON,2019-02-28,2019-05-02,3.00000,2.93027,0.24525,0.00000,1.2163414634146341
AAON,2019-05-02,2019-08-01,8.00000,3.33632,0.23193,0.00000,0.9847603769801484
AAON,2019-08-01,2019-10-31,6.00000,2.86041,0.29362,0.00000,0.9499083689676237
AAON,2019-10-31,2020-02-27,4.00000,3.16499,0.25963,0.00000,1.1236870310825295
AAON,2020-02-27,2020-05-07,6.00000,3.34742,0.28015,0.00000,0.95593285005723
AAP,2012-02-28,2012-05-29,5.00000,1.04842,3.31147,0.11379,0.8767738883632923
AAP,2012-05-29,2012-08-20,6.00000,1.18727,3.13336,0.14849,0.9781494469921769
AAP,2012-08-20,2012-11-13,7.00000,1.20642,2.93650,0.14402,1.075703254274683
AAP,2012-11-13,2013-02-25,7.00000,1.23816,2.79720,0.13776,1.0185873605947955
AAP,2013-02-25,2013-05-28,6.00000,1.24400,2.81088,0.13115,1.0571356657437705
AAP,2013-05-28,2013-08-19,6.00000,1.20530,2.73686,0.12743,0.9613095238095238
AAP,2013-08-19,2013-11-12,8.00000,1.24117,2.54446,0.12468,1.2257585139318885
AAP,2013-11-12,2014-02-25,7.00000,1.28158,2.36867,0.12236,1.2794503940189936
AAP,2014-02-25,2014-05-28,5.00000,1.44293,2.67020,0.18933,0.9587807959570436
AAP,2014-05-28,2014-08-20,5.00000,1.26678,3.74795,0.26192,1.1031131609290068
AAP,2014-08-20,2014-11-12,5.00000,1.24922,3.39207,0.23445,1.0804091384201882
AAP,2014-11-12,2015-03-03,4.00000,1.25878,3.15359,0.21703,1.0738027779697323
AAP,2015-03-03,2015-06-02,5.00000,1.29735,2.97539,0.20558,0.9862925542184182
AAP,2015-06-02,2015-08-25,5.00000,1.29086,2.79518,0.19766,1.1580973509069556
AAP,2015-08-25,2015-11-17,7.00000,1.28305,2.56811,0.17797,0.9301369091216406
AAP,2015-11-17,2016-03-01,5.00000,1.26765,2.39050,0.15812,0.9081107274819794
AAP,2016-03-01,2016-05-31,5.00000,1.30106,2.30307,0.14849,1.04715848452508
AAP,2016-05-31,2016-08-25,5.00000,1.34736,2.20978,0.14581,1.0194916873686222
AAP,2016-08-25,2016-11-15,4.00000,1.37450,2.06942,0.13868,1.0246797875663853
AAP,2016-11-15,2017-02-28,5.00000,1.37129,1.94659,0.12395,0.9490243902439024
AAP,2017-02-28,2017-05-24,7.00000,1.40715,1.85133,0.12543,0.8458622462092008
AAP,2017-05-24,2017-08-15,4.00000,1.45006,1.78755,0.12735,0.6987466767945308
AAP,2017-08-15,2017-11-14,5.00000,1.48019,1.69714,0.12370,1.031416458310686
AAP,2017-11-14,2018-02-21,5.00000,1.51748,1.62110,0.12329,1.2327150084317031
AAP,2018-02-21,2018-05-22,6.00000,1.55941,1.48369,0.12312,1.056344049247606
AAP,2018-05-22,2018-08-14,7.00000,1.61416,1.42906,0.12127,1.2411169566976934
AAP,2018-08-14,2018-11-13,7.00000,1.63354,1.41544,0.11828,1.200404330246511
AAP,2018-11-13,2019-02-19,8.00000,1.61889,1.45171,0.11651,0.9231813983810507
AAP,2019-02-19,2019-05-22,7.00000,1.56524,1.54608,0.11567,0.9750485494026951
AAP,2019-05-22,2019-08-13,5.00000,1.34496,2.12400,0.06739,0.7894260365743256
AAP,2019-08-13,2019-11-12,5.00000,1.36366,2.06920,0.06629,1.2075688073394493
AAP,2019-11-12,2020-02-18,5.00000,1.30528,2.21476,0.06727,0.9204811649256094
AAPL,2011-07-20,2011-10-26,6.00000,1.74608,0.53956,0.00000,1.0141367732814985
AAPL,2011-10-26,2012-01-25,4.00000,1.60844,0.51891,0.00000,1.1312075274438056
AAPL,2012-01-25,2012-04-25,6.00000,1.58266,0.53998,0.00000,1.3547443006777573
AAPL,2012-04-25,2012-07-25,5.00000,1.58297,0.47256,0.00000,0.9331438317225695
AAPL,2012-07-25,2012-10-31,4.00000,1.57117,0.45773,0.00000,1.0354575362495433
AAPL,2012-10-31,2013-01-24,3.00000,1.49585,0.48942,0.00000,0.7732407625323604
AAPL,2013-01-24,2013-04-24,3.00000,1.54329,0.53980,0.00000,0.8555775376655
AAPL,2013-04-24,2013-07-24,4.00000,1.78374,0.43732,0.00000,1.1152614727854857
AAPL,2013-07-24,2013-10-30,5.00000,1.87833,0.62018,0.08485,1.1838915470494418
AAPL,2013-10-30,2014-01-28,5.00000,1.67864,0.67545,0.08193,0.9791189546005659
AAPL,2014-01-28,2014-04-24,4.00000,1.49430,0.73641,0.07532,1.1168134287286735
AAPL,2014-04-24,2014-07-23,6.00000,1.63259,0.71402,0.08234,1.1755574719724036
AAPL,2014-07-23,2014-10-27,6.00000,1.47060,0.83992,0.13949,1.0988262418780128
AAPL,2014-10-27,2015-01-28,6.00000,1.08011,1.07840,0.15224,1.1217930376728662
AAPL,2015-01-28,2015-04-28,7.00000,1.13302,1.12356,0.13900,1.143172929773848
AAPL,2015-04-28,2015-07-22,7.00000,1.15600,1.02467,0.16796,0.9072586642867766
AAPL,2015-07-22,2015-10-28,7.00000,1.08682,1.17344,0.19922,0.958521190261497
AAPL,2015-10-28,2016-01-27,8.00000,1.10877,1.43262,0.22156,0.82134610450697
AAPL,2016-01-27,2016-04-27,5.00000,1.00167,1.28651,0.21468,0.9995835068721366
AAPL,2016-04-27,2016-07-27,5.00000,1.28312,1.34006,0.26164,1.0861458333333334
AAPL,2016-07-27,2016-10-26,5.00000,1.31160,1.41504,0.27793,1.0962884818260286
AAPL,2016-10-26,2017-01-26,5.00000,1.35267,1.50829,0.27055,1.0643863179074446
AAPL,2017-01-26,2017-05-03,5.00000,1.22824,1.50125,0.26439,1.1965973534971646
AAPL,2017-05-03,2017-08-02,5.00000,1.39061,1.49498,0.29451,1.0940311834604024
AAPL,2017-08-02,2017-11-02,5.00000,1.38834,1.60655,0.31387,1.0524861878453038
AAPL,2017-11-02,2018-02-02,5.00000,1.27606,1.79991,0.30822,0.9902171319494155
AAPL,2018-02-02,2018-05-02,5.00000,1.24201,1.90155,0.30089,1.0555421686746989
AAPL,2018-05-02,2018-08-01,7.00000,1.45603,1.89650,0.33154,1.1364570254537154
AAPL,2018-08-01,2018-11-05,6.00000,1.30732,2.03784,0.32818,1.0259629387837093
AAPL,2018-11-05,2019-01-30,8.00000,1.13293,2.41330,0.31303,0.7990699951052374
AAPL,2019-01-30,2019-05-01,7.00000,1.30056,2.17001,0.30700,1.285635528330781
AAPL,2019-05-01,2019-07-31,4.00000,1.31538,2.23066,0.32933,1.031160663236135
AAPL,2019-07-31,2019-10-31,7.00000,1.50465,2.34079,0.33645,1.1424082801959154
AAPL,2019-10-31,2020-01-29,7.00000,1.54013,2.74100,0.31918,1.3122876557191392
AAPL,2020-01-29,2020-05-01,8.00000,1.59778,2.80447,0.31793,0.8822622900292804
AAWW,2013-08-01,2013-11-07,5.00000,1.33520,1.72758,0.46170,0.8574635241301909
AAWW,2013-11-07,2014-02-13,5.00000,1.15869,1.83116,0.47648,0.8227748691099476
AAWW,2014-02-13,2014-05-01,5.00000,1.42385,1.81234,0.45630,1.1772192173083043
AAWW,2014-05-01,2014-07-31,5.00000,1.13323,2.12534,0.51165,0.9862162162162162
AAWW,2014-07-31,2014-11-06,6.00000,1.12389,2.02465,0.50506,1.068785968758564
AAWW,2014-11-06,2015-02-12,4.00000,1.13745,1.96506,0.49668,1.2171794871794872
AAWW,2015-02-12,2015-04-30,5.00000,1.18823,1.82641,0.47861,1.0021065936380873
AAWW,2015-04-30,2015-07-30,9.00000,1.28610,1.79670,0.46242,1.067269287365987
AAWW,2015-07-30,2015-11-05,7.00000,1.65419,1.80267,0.46936,0.8406539294859168
AAWW,2015-11-05,2016-02-18,6.00000,1.35200,1.70805,0.44555,0.9278350515463918
AAWW,2016-02-18,2016-05-05,6.00000,1.18917,1.86374,0.45656,1.2853535353535352
AAWW,2016-05-05,2016-08-03,4.00000,1.02035,1.79218,0.45996,0.7913555992141454
AAWW,2016-08-03,2016-11-03,5.00000,0.71701,1.81698,0.45572,1.0228401191658392
AAWW,2016-11-03,2017-02-23,4.00000,0.60466,1.80781,0.44944,1.258495145631068
AAWW,2017-02-23,2017-05-03,7.00000,0.63355,1.79923,0.43589,1.0867888138862103
AAWW,2017-05-03,2017-08-02,4.00000,0.53733,1.91730,0.44908,1.1233362910381544
AAWW,2017-08-02,2017-11-07,7.00000,0.74695,1.94564,0.45727,0.8854660347551343
AAWW,2017-11-07,2018-02-22,5.00000,0.66074,1.97575,0.44916,1.0347903657448707
AAWW,2018-02-22,2018-05-03,5.00000,0.79554,1.76864,0.44940,1.0913793103448275
AAWW,2018-05-03,2018-08-02,8.00000,0.58242,1.79910,0.45265,1.0939968404423381
AAWW,2018-08-02,2018-11-01,4.00000,0.71809,2.01133,0.46771,0.7509025270758123
AAWW,2018-11-01,2019-02-19,6.00000,0.73254,1.95771,0.46320,1.1023076923076922
AAWW,2019-02-19,2019-05-01,4.00000,0.77022,1.67645,0.44624,0.8286810886252617
AAWW,2019-05-01,2019-08-01,4.00000,0.58988,1.95608,0.50326,0.8566315789473684
AAWW,2019-08-01,2019-10-30,3.00000,0.49170,1.81384,0.49886,0.5711477021381175
AAWW,2019-10-30,2020-02-24,5.00000,0.39216,1.72159,0.49291,1.2908777969018934
AAWW,2020-02-24,2020-05-07,3.00000,0.57547,2.00508,0.54134,1.3166666666666667
AAXN,2013-08-07,2013-11-05,7.00000,3.80055,0.41855,0.00076,1.9954022988505749
AAXN,2013-11-05,2014-03-10,7.00000,4.36430,0.39446,0.00059,1.0892857142857144
AAXN,2014-03-10,2014-05-06,7.00000,4.21406,0.36951,0.00045,0.7551560021152829
AAXN,2014-05-06,2014-08-05,5.00000,4.63197,0.33102,0.00035,0.8046218487394958
AAXN,2014-08-05,2014-11-05,5.00000,5.04372,0.35205,0.00032,1.651000870322019
AAXN,2014-11-05,2015-03-12,7.00000,5.18165,0.39052,0.00024,1.1845018450184501
AAXN,2015-03-12,2015-05-08,5.00000,4.21112,0.43578,0.00016,1.459279038718291
AAXN,2015-05-08,2015-08-06,8.00000,4.75316,0.39831,0.00010,0.7761512656297652
AAXN,2015-08-06,2015-11-06,4.00000,4.77392,0.37865,0.00004,0.7886051080550098
AAXN,2015-11-06,2016-03-07,3.00000,4.54932,0.42807,0.00046,0.9666168410563029
AAXN,2016-03-07,2016-05-10,6.00000,4.23201,0.46417,0.00000,0.9618556701030928
AAXN,2016-05-10,2016-08-10,4.00000,3.39681,0.54744,0.00027,1.5294748124330118
AAXN,2016-08-10,2016-11-09,4.00000,2.94628,0.70122,0.01184,0.7708479327259986
AAXN,2016-11-09,2017-03-06,7.00000,2.48558,0.78450,0.01067,1.0363636363636364
AAXN,2017-03-06,2017-05-10,4.00000,2.27106,0.84351,0.00823,1.1828947368421052
AAXN,2017-05-10,2017-08-09,4.00000,1.99295,0.90303,0.00633,0.9010011123470524
AAXN,2017-08-09,2017-11-09,3.00000,2.01335,0.93509,0.00593,0.876954732510288
AAXN,2017-11-09,2018-03-01,5.00000,1.88569,0.97259,0.00565,1.637728765837635
AAXN,2018-03-01,2018-05-10,4.00000,1.90081,1.01925,0.00362,1.5598853868194842
AAXN,2018-05-10,2018-08-09,7.00000,2.01204,0.97154,0.00238,1.1113152094048495
AAXN,2018-08-09,2018-11-07,4.00000,4.02791,0.43123,0.00859,0.9057851239669421
AAXN,2018-11-07,2019-02-27,6.00000,3.70578,0.48304,0.00844,1.012043795620438
AAXN,2019-02-27,2019-05-10,5.00000,3.36216,0.53970,0.00793,1.2080778939776415
AAXN,2019-05-10,2019-08-09,2.00000,3.46119,0.53826,0.01792,0.8955223880597015
AAXN,2019-08-09,2019-11-08,4.00000,3.51344,0.52655,0.00000,1.0323333333333333
AAXN,2019-11-08,2020-02-28,4.00000,3.13338,0.56074,0.00000,1.1624152405553763
AAXN,2020-02-28,2020-05-08,5.00000,3.16564,0.55593,0.00000,1.0734722222222224
ABAX,2014-08-11,2014-11-10,6.00000,8.71160,0.12893,0.00324,1.1339618504713878
ABAX,2014-11-10,2015-02-09,4.00000,9.13032,0.12973,0.00303,1.1697602474864657
ABAX,2015-02-09,2016-05-31,5.00000,9.41811,0.13004,0.00287,0.7586776859504132
ABAX,2015-08-10,2015-11-09,6.00000,7.46081,0.14977,0.00245,1.099312929419113
ABAX,2015-11-09,2016-02-09,7.00000,6.52819,0.16602,0.00225,0.7590909090909091
ABAX,2016-02-09,2016-05-31,7.00000,6.12464,0.18306,0.00205,1.1452095808383234
ABAX,2016-05-31,2016-06-30,5.00000,9.60728,0.12100,0.00267,1.007843137254902
ABAX,2016-05-31,2016-06-30,5.00000,5.08323,0.22194,0.00178,1.007843137254902
ABAX,2016-06-30,2016-09-30,6.00000,7.02557,0.16011,0.00175,1.0998702983138782
ABAX,2017-03-31,2017-08-09,7.00000,7.27403,0.14840,0.00140,0.9614507772020725
ABAX,2017-08-09,2017-11-09,5.00000,5.66460,0.17002,0.00080,0.9805992670834232
ABAX,2017-11-09,2018-02-09,5.00000,6.34144,0.15468,0.00071,1.39547153220488
ABAX,2018-02-09,2018-05-30,5.00000,5.91754,0.17250,0.00061,1.3032451165721488
ABBV,2015-02-20,2015-05-08,4.00000,1.41148,14.79392,0.54436,1.0920986411675893
ABBV,2015-05-08,2015-08-07,8.00000,1.39439,18.38925,0.57204,1.061136712749616
ABBV,2015-08-07,2015-11-06,4.00000,1.49911,8.78470,0.57790,0.9011291256514187
ABBV,2015-11-06,2016-02-19,5.00000,2.03245,10.27534,0.58592,0.8755020080321285
ABBV,2016-02-19,2016-05-06,5.00000,1.49752,12.44740,0.59700,1.1376146788990826
ABBV,2016-05-06,2016-08-05,4.00000,1.55899,10.57011,0.59406,1.066935483870968
ABBV,2017-02-07,2017-05-05,6.00000,1.65494,13.25777,0.55738,1.1078318219291015
ABBV,2017-05-05,2017-08-07,6.00000,1.75791,12.13806,0.56273,1.055811876767376
ABBV,2017-08-07,2017-11-07,6.00000,1.38364,10.14894,0.55583,1.3106850859881591
ABBV,2017-11-07,2018-02-16,6.00000,1.45247,9.29460,0.54903,1.2392987739298773
ABBV,2018-02-16,2018-05-04,5.00000,1.27534,12.88778,0.52790,0.8669617287164801
ABBV,2018-05-04,2018-08-07,7.00000,1.19850,18.51646,0.53773,0.9739739739739739
ABBV,2018-08-07,2018-11-07,7.00000,0.80382,-19.26400,0.60202,0.8648509763617678
ABBV,2018-11-07,2019-02-27,7.00000,1.20004,-23.65115,0.61224,0.9523469994058229
ABBV,2019-02-27,2019-05-03,5.00000,0.98295,-8.02723,0.67917,0.9822810082355877
ABBV,2019-05-03,2019-08-05,7.00000,1.03661,-8.25390,0.65430,0.8254573170731708
ABBV,2019-08-05,2019-11-06,7.00000,0.89133,-7.67079,0.65206,1.2583871960603261
ABBV,2019-11-06,2020-02-21,5.00000,1.15280,-8.22599,0.64605,1.1490766784884432
ABBV,2020-02-21,2020-05-08,7.00000,3.17735,-11.90492,0.74879,0.8984674329501916
ABC,2011-11-22,2012-02-07,6.00000,1.04596,4.22616,0.09110,1.062346185397867
ABC,2012-02-07,2012-05-10,4.00000,1.05790,4.50102,0.12073,0.9359073359073359
ABC,2012-11-27,2013-02-08,6.00000,0.98161,5.29053,0.09040,1.1296745993200583
ABC,2013-02-08,2013-05-09,5.00000,0.96384,5.62986,0.09010,1.180352536543422
ABC,2013-05-09,2013-08-07,6.00000,0.97360,5.86680,0.08666,1.061919504643963
ABC,2013-08-07,2013-11-26,5.00000,0.97568,5.85608,0.08423,1.2136854741896757
ABC,2013-11-26,2014-02-07,4.00000,0.96792,7.15548,0.07382,0.9309029249682068
ABC,2014-02-07,2014-05-07,3.00000,0.96206,7.80687,0.09193,0.9846690953248332
ABC,2014-05-07,2014-08-07,6.00000,0.95516,8.49014,0.06861,1.1772776321874519
ABC,2014-08-07,2014-11-25,4.00000,0.97258,9.38616,0.09672,1.1789969883462093
ABC,2014-11-25,2015-02-06,7.00000,0.97392,10.00322,0.09268,1.076743669480231
ABC,2015-02-06,2015-05-08,4.00000,0.96826,13.08373,0.08014,1.1814337287261476
ABC,2015-05-08,2015-08-06,5.00000,0.96692,13.09287,0.14837,0.9374017810371922
ABC,2015-08-06,2015-11-24,5.00000,0.94245,16.34773,0.13720,0.9142218496786811
ABC,2015-11-24,2016-02-04,5.00000,0.94236,44.36602,0.13372,0.8201915240423798
ABC,2016-02-04,2016-05-05,5.00000,0.84754,22.65796,0.14637,0.9682027077381692
ABC,2016-05-05,2016-08-02,6.00000,0.92845,13.83019,0.13812,1.1371391917896088
ABC,2016-08-02,2016-11-22,6.00000,0.89415,15.98183,0.13810,0.8886507220216606
ABC,2016-11-22,2017-01-31,5.00000,0.90394,14.79667,0.13267,1.0996572299098644
ABC,2017-01-31,2017-05-04,5.00000,0.90353,15.02568,0.13207,0.9639806049411221
ABC,2017-05-04,2017-08-03,6.00000,0.92020,12.59946,0.12953,1.0073053892215569
ABC,2017-08-03,2017-11-21,4.00000,0.91947,12.57111,0.10925,0.9253358696944477
ABC,2017-11-21,2018-02-06,6.00000,0.90623,16.10687,0.10742,1.1895156109469356
ABC,2018-02-06,2018-05-02,6.00000,0.94600,11.64932,0.12753,0.9565780946208685
ABC,2018-05-02,2018-08-02,3.00000,0.93959,10.41508,0.12743,0.8807588075880759
ABC,2018-08-02,2018-11-20,8.00000,0.93967,10.69426,0.12439,1.1544871794871794
ABC,2018-11-20,2019-01-31,7.00000,0.92912,11.35092,0.12377,0.8937257079400334
ABC,2019-01-31,2019-05-02,7.00000,0.93610,11.40794,0.11900,0.9383697813121271
ABC,2019-05-02,2019-08-01,7.00000,0.94558,11.77356,0.11963,1.2033898305084745
